"ASCOLTO_ID","PALINSESTO_ID","PROGRAMMA_ID","DATA_RILEVAZIONE","FASCIA_ORARIA","REGIONE","TELESPETTATORI","SHARE_PERCENTUALE","TARGET_COMMERCIALE","DISPOSITIVO"
4210,421,15,"2024-01-01","Pomeriggio","Veneto",1974449,6.00,"Responsabili Acquisto","Streaming"
4211,422,15,"2024-01-04","Pomeriggio","Calabria",1080515,12.00,"Giovani 15-34","Streaming"
4212,422,15,"2024-01-04","Pomeriggio","Campania",1994664,9.00,"Tutti","Streaming"
4213,422,15,"2024-01-04","Pomeriggio","Emilia-Romagna",330487,22.00,"Adulti 25-54","TV Tradizionale"
4214,422,15,"2024-01-04","Pomeriggio","Lazio",481921,21.00,"Responsabili Acquisto","Smart TV"
4215,422,15,"2024-01-04","Pomeriggio","Lombardia",894761,16.00,"Responsabili Acquisto","Smart TV"
4216,422,15,"2024-01-04","Pomeriggio","Piemonte",1103028,30.00,"Adulti 25-54","TV Tradizionale"
4217,422,15,"2024-01-04","Pomeriggio","Puglia",1036905,11.00,"Responsabili Acquisto","Smart TV"
4218,422,15,"2024-01-04","Pomeriggio","Sicilia",404647,29.00,"Giovani 15-34","TV Tradizionale"
4219,422,15,"2024-01-04","Pomeriggio","Toscana",1378481,25.00,"Tutti","Streaming"
4220,422,15,"2024-01-04","Pomeriggio","Veneto",466390,33.00,"Responsabili Acquisto","Streaming"
4221,423,15,"2024-01-07","Pomeriggio","Calabria",487341,25.00,"Giovani 15-34","Streaming"
4222,423,15,"2024-01-07","Pomeriggio","Campania",130467,7.00,"Tutti","Streaming"
4223,423,15,"2024-01-07","Pomeriggio","Emilia-Romagna",120287,28.00,"Adulti 25-54","TV Tradizionale"
4224,423,15,"2024-01-07","Pomeriggio","Lazio",1046398,31.00,"Tutti","Smart TV"
4225,423,15,"2024-01-07","Pomeriggio","Lombardia",1760895,21.00,"Adulti 25-54","Smart TV"
4226,423,15,"2024-01-07","Pomeriggio","Piemonte",1058189,17.00,"Tutti","TV Tradizionale"
4227,423,15,"2024-01-07","Pomeriggio","Puglia",1947431,22.00,"Giovani 15-34","Smart TV"
4228,423,15,"2024-01-07","Pomeriggio","Sicilia",577477,16.00,"Adulti 25-54","TV Tradizionale"
4229,423,15,"2024-01-07","Pomeriggio","Toscana",1451555,23.00,"Responsabili Acquisto","Streaming"
4230,423,15,"2024-01-07","Pomeriggio","Veneto",1252344,34.00,"Responsabili Acquisto","Streaming"
4231,424,15,"2024-01-10","Pomeriggio","Calabria",740128,18.00,"Responsabili Acquisto","Streaming"
4232,424,15,"2024-01-10","Pomeriggio","Campania",941710,20.00,"Responsabili Acquisto","Streaming"
4233,424,15,"2024-01-10","Pomeriggio","Emilia-Romagna",1793847,28.00,"Responsabili Acquisto","TV Tradizionale"
4234,424,15,"2024-01-10","Pomeriggio","Lazio",1415375,32.00,"Giovani 15-34","Smart TV"
4235,424,15,"2024-01-10","Pomeriggio","Lombardia",895174,8.00,"Tutti","Smart TV"
4236,424,15,"2024-01-10","Pomeriggio","Piemonte",1919473,12.00,"Adulti 25-54","TV Tradizionale"
4237,424,15,"2024-01-10","Pomeriggio","Puglia",1381906,7.00,"Responsabili Acquisto","Smart TV"
4238,424,15,"2024-01-10","Pomeriggio","Sicilia",1587839,30.00,"Tutti","TV Tradizionale"
4239,424,15,"2024-01-10","Pomeriggio","Toscana",606433,5.00,"Tutti","Streaming"
4240,424,15,"2024-01-10","Pomeriggio","Veneto",1027570,31.00,"Tutti","Streaming"
4241,425,15,"2024-01-13","Pomeriggio","Calabria",1719514,21.00,"Adulti 25-54","Streaming"
4242,425,15,"2024-01-13","Pomeriggio","Campania",570785,16.00,"Tutti","Streaming"
4243,425,15,"2024-01-13","Pomeriggio","Emilia-Romagna",998346,17.00,"Adulti 25-54","TV Tradizionale"
4244,425,15,"2024-01-13","Pomeriggio","Lazio",337938,29.00,"Adulti 25-54","Smart TV"
4245,425,15,"2024-01-13","Pomeriggio","Lombardia",1318893,33.00,"Adulti 25-54","Smart TV"
4246,425,15,"2024-01-13","Pomeriggio","Piemonte",812273,5.00,"Adulti 25-54","TV Tradizionale"
4247,425,15,"2024-01-13","Pomeriggio","Puglia",844683,13.00,"Giovani 15-34","Smart TV"
4248,425,15,"2024-01-13","Pomeriggio","Sicilia",503520,6.00,"Giovani 15-34","TV Tradizionale"
4249,425,15,"2024-01-13","Pomeriggio","Toscana",1678149,16.00,"Tutti","Streaming"
4250,425,15,"2024-01-13","Pomeriggio","Veneto",919602,23.00,"Adulti 25-54","Streaming"
4251,426,15,"2024-01-16","Pomeriggio","Calabria",432986,32.00,"Giovani 15-34","Streaming"
4252,426,15,"2024-01-16","Pomeriggio","Campania",411056,23.00,"Responsabili Acquisto","Streaming"
4253,426,15,"2024-01-16","Pomeriggio","Emilia-Romagna",1735698,26.00,"Adulti 25-54","TV Tradizionale"
4254,426,15,"2024-01-16","Pomeriggio","Lazio",435621,12.00,"Adulti 25-54","Smart TV"
4255,426,15,"2024-01-16","Pomeriggio","Lombardia",843454,14.00,"Giovani 15-34","Smart TV"
4256,426,15,"2024-01-16","Pomeriggio","Piemonte",716368,14.00,"Adulti 25-54","TV Tradizionale"
4257,426,15,"2024-01-16","Pomeriggio","Puglia",146311,7.00,"Adulti 25-54","Smart TV"
4258,426,15,"2024-01-16","Pomeriggio","Sicilia",1924534,31.00,"Responsabili Acquisto","TV Tradizionale"
4259,426,15,"2024-01-16","Pomeriggio","Toscana",294475,19.00,"Responsabili Acquisto","Streaming"
4260,426,15,"2024-01-16","Pomeriggio","Veneto",1268775,25.00,"Responsabili Acquisto","Streaming"
4261,427,15,"2024-01-19","Pomeriggio","Calabria",1270391,26.00,"Giovani 15-34","Streaming"
4262,427,15,"2024-01-19","Pomeriggio","Campania",1629795,22.00,"Tutti","Streaming"
4263,427,15,"2024-01-19","Pomeriggio","Emilia-Romagna",294814,18.00,"Giovani 15-34","TV Tradizionale"
4264,427,15,"2024-01-19","Pomeriggio","Lazio",1394973,14.00,"Giovani 15-34","Smart TV"
4265,427,15,"2024-01-19","Pomeriggio","Lombardia",880720,28.00,"Giovani 15-34","Smart TV"
4266,427,15,"2024-01-19","Pomeriggio","Piemonte",380540,8.00,"Responsabili Acquisto","TV Tradizionale"
4267,427,15,"2024-01-19","Pomeriggio","Puglia",1253565,9.00,"Giovani 15-34","Smart TV"
4268,427,15,"2024-01-19","Pomeriggio","Sicilia",1979002,9.00,"Adulti 25-54","TV Tradizionale"
4269,427,15,"2024-01-19","Pomeriggio","Toscana",1868836,15.00,"Adulti 25-54","Streaming"
4270,427,15,"2024-01-19","Pomeriggio","Veneto",506314,30.00,"Responsabili Acquisto","Streaming"
4271,428,15,"2024-01-22","Pomeriggio","Calabria",221135,8.00,"Responsabili Acquisto","Streaming"
4272,428,15,"2024-01-22","Pomeriggio","Campania",1725864,8.00,"Responsabili Acquisto","Streaming"
4273,428,15,"2024-01-22","Pomeriggio","Emilia-Romagna",1585783,23.00,"Giovani 15-34","TV Tradizionale"
4274,428,15,"2024-01-22","Pomeriggio","Lazio",695437,16.00,"Giovani 15-34","Smart TV"
4275,428,15,"2024-01-22","Pomeriggio","Lombardia",886380,5.00,"Responsabili Acquisto","Smart TV"
4276,428,15,"2024-01-22","Pomeriggio","Piemonte",1812472,35.00,"Giovani 15-34","TV Tradizionale"
4277,428,15,"2024-01-22","Pomeriggio","Puglia",450034,17.00,"Responsabili Acquisto","Smart TV"
4278,428,15,"2024-01-22","Pomeriggio","Sicilia",422155,23.00,"Adulti 25-54","TV Tradizionale"
4279,428,15,"2024-01-22","Pomeriggio","Toscana",1406564,12.00,"Giovani 15-34","Streaming"
4280,428,15,"2024-01-22","Pomeriggio","Veneto",1391317,17.00,"Responsabili Acquisto","Streaming"
4281,429,15,"2024-01-25","Pomeriggio","Calabria",964582,27.00,"Giovani 15-34","Streaming"
4282,429,15,"2024-01-25","Pomeriggio","Campania",349067,32.00,"Giovani 15-34","Streaming"
4283,429,15,"2024-01-25","Pomeriggio","Emilia-Romagna",1104110,35.00,"Adulti 25-54","TV Tradizionale"
4284,429,15,"2024-01-25","Pomeriggio","Lazio",418408,11.00,"Adulti 25-54","Smart TV"
4285,429,15,"2024-01-25","Pomeriggio","Lombardia",1653961,12.00,"Responsabili Acquisto","Smart TV"
4286,429,15,"2024-01-25","Pomeriggio","Piemonte",750166,26.00,"Giovani 15-34","TV Tradizionale"
4287,429,15,"2024-01-25","Pomeriggio","Puglia",50041,14.00,"Responsabili Acquisto","Smart TV"
4288,429,15,"2024-01-25","Pomeriggio","Sicilia",59610,18.00,"Tutti","TV Tradizionale"
4289,429,15,"2024-01-25","Pomeriggio","Toscana",978707,25.00,"Giovani 15-34","Streaming"
4290,429,15,"2024-01-25","Pomeriggio","Veneto",584420,14.00,"Giovani 15-34","Streaming"
4291,430,15,"2024-01-28","Pomeriggio","Calabria",604878,13.00,"Giovani 15-34","Streaming"
4292,430,15,"2024-01-28","Pomeriggio","Campania",549457,24.00,"Responsabili Acquisto","Streaming"
4293,430,15,"2024-01-28","Pomeriggio","Emilia-Romagna",1747646,21.00,"Responsabili Acquisto","TV Tradizionale"
4294,430,15,"2024-01-28","Pomeriggio","Lazio",1957154,17.00,"Adulti 25-54","Smart TV"
4295,430,15,"2024-01-28","Pomeriggio","Lombardia",510429,22.00,"Giovani 15-34","Smart TV"
4296,430,15,"2024-01-28","Pomeriggio","Piemonte",240015,8.00,"Adulti 25-54","TV Tradizionale"
4297,430,15,"2024-01-28","Pomeriggio","Puglia",221635,30.00,"Responsabili Acquisto","Smart TV"
4298,430,15,"2024-01-28","Pomeriggio","Sicilia",144565,28.00,"Responsabili Acquisto","TV Tradizionale"
4299,430,15,"2024-01-28","Pomeriggio","Toscana",1712888,23.00,"Giovani 15-34","Streaming"
4300,430,15,"2024-01-28","Pomeriggio","Veneto",1417077,33.00,"Responsabili Acquisto","Streaming"
4301,431,15,"2024-01-31","Pomeriggio","Calabria",1974742,21.00,"Responsabili Acquisto","Streaming"
4302,431,15,"2024-01-31","Pomeriggio","Campania",1878097,30.00,"Giovani 15-34","Streaming"
4303,431,15,"2024-01-31","Pomeriggio","Emilia-Romagna",1930192,29.00,"Adulti 25-54","TV Tradizionale"
4304,431,15,"2024-01-31","Pomeriggio","Lazio",393596,7.00,"Tutti","Smart TV"
4305,431,15,"2024-01-31","Pomeriggio","Lombardia",707772,6.00,"Tutti","Smart TV"
4306,431,15,"2024-01-31","Pomeriggio","Piemonte",939736,14.00,"Giovani 15-34","TV Tradizionale"
4307,431,15,"2024-01-31","Pomeriggio","Puglia",1202975,16.00,"Giovani 15-34","Smart TV"
4308,431,15,"2024-01-31","Pomeriggio","Sicilia",642991,29.00,"Tutti","TV Tradizionale"
4309,431,15,"2024-01-31","Pomeriggio","Toscana",1783502,10.00,"Tutti","Streaming"
4310,431,15,"2024-01-31","Pomeriggio","Veneto",1681056,10.00,"Responsabili Acquisto","Streaming"
4311,432,15,"2024-02-03","Pomeriggio","Calabria",1420130,34.00,"Adulti 25-54","Streaming"
4312,432,15,"2024-02-03","Pomeriggio","Campania",1347389,7.00,"Adulti 25-54","Streaming"
4313,432,15,"2024-02-03","Pomeriggio","Emilia-Romagna",939418,7.00,"Adulti 25-54","TV Tradizionale"
4314,432,15,"2024-02-03","Pomeriggio","Lazio",215577,32.00,"Responsabili Acquisto","Smart TV"
4315,432,15,"2024-02-03","Pomeriggio","Lombardia",1515136,20.00,"Adulti 25-54","Smart TV"
4316,432,15,"2024-02-03","Pomeriggio","Piemonte",851680,32.00,"Tutti","TV Tradizionale"
4317,432,15,"2024-02-03","Pomeriggio","Puglia",328543,29.00,"Adulti 25-54","Smart TV"
4318,432,15,"2024-02-03","Pomeriggio","Sicilia",1868424,32.00,"Giovani 15-34","TV Tradizionale"
4319,432,15,"2024-02-03","Pomeriggio","Toscana",941850,6.00,"Giovani 15-34","Streaming"
4320,432,15,"2024-02-03","Pomeriggio","Veneto",1675350,6.00,"Adulti 25-54","Streaming"
4321,433,15,"2024-02-06","Pomeriggio","Calabria",1184860,19.00,"Responsabili Acquisto","Streaming"
4322,433,15,"2024-02-06","Pomeriggio","Campania",954043,5.00,"Tutti","Streaming"
4323,433,15,"2024-02-06","Pomeriggio","Emilia-Romagna",1326720,5.00,"Responsabili Acquisto","TV Tradizionale"
4324,433,15,"2024-02-06","Pomeriggio","Lazio",1391580,28.00,"Tutti","Smart TV"
4325,433,15,"2024-02-06","Pomeriggio","Lombardia",1153056,30.00,"Tutti","Smart TV"
4326,433,15,"2024-02-06","Pomeriggio","Piemonte",620828,22.00,"Tutti","TV Tradizionale"
4327,433,15,"2024-02-06","Pomeriggio","Puglia",1734341,20.00,"Giovani 15-34","Smart TV"
4328,433,15,"2024-02-06","Pomeriggio","Sicilia",1684700,29.00,"Giovani 15-34","TV Tradizionale"
4329,433,15,"2024-02-06","Pomeriggio","Toscana",312401,10.00,"Responsabili Acquisto","Streaming"
4330,433,15,"2024-02-06","Pomeriggio","Veneto",744526,34.00,"Tutti","Streaming"
4331,434,15,"2024-02-09","Pomeriggio","Calabria",1937407,10.00,"Tutti","Streaming"
4332,434,15,"2024-02-09","Pomeriggio","Campania",1696674,29.00,"Giovani 15-34","Streaming"
4333,434,15,"2024-02-09","Pomeriggio","Emilia-Romagna",1149879,18.00,"Adulti 25-54","TV Tradizionale"
4334,434,15,"2024-02-09","Pomeriggio","Lazio",738803,26.00,"Giovani 15-34","Smart TV"
4335,434,15,"2024-02-09","Pomeriggio","Lombardia",317876,25.00,"Adulti 25-54","Smart TV"
4336,434,15,"2024-02-09","Pomeriggio","Piemonte",82805,18.00,"Tutti","TV Tradizionale"
4337,434,15,"2024-02-09","Pomeriggio","Puglia",1056709,29.00,"Giovani 15-34","Smart TV"
4338,434,15,"2024-02-09","Pomeriggio","Sicilia",265398,15.00,"Giovani 15-34","TV Tradizionale"
4339,434,15,"2024-02-09","Pomeriggio","Toscana",1256708,19.00,"Adulti 25-54","Streaming"
4340,434,15,"2024-02-09","Pomeriggio","Veneto",1989066,31.00,"Adulti 25-54","Streaming"
4341,435,15,"2024-02-12","Pomeriggio","Calabria",1566307,15.00,"Tutti","Streaming"
4342,435,15,"2024-02-12","Pomeriggio","Campania",1616726,14.00,"Tutti","Streaming"
4343,435,15,"2024-02-12","Pomeriggio","Emilia-Romagna",1666983,11.00,"Responsabili Acquisto","TV Tradizionale"
4344,435,15,"2024-02-12","Pomeriggio","Lazio",1295457,18.00,"Giovani 15-34","Smart TV"
4345,435,15,"2024-02-12","Pomeriggio","Lombardia",686642,27.00,"Adulti 25-54","Smart TV"
4346,435,15,"2024-02-12","Pomeriggio","Piemonte",1648035,29.00,"Giovani 15-34","TV Tradizionale"
4347,435,15,"2024-02-12","Pomeriggio","Puglia",937073,14.00,"Responsabili Acquisto","Smart TV"
4348,435,15,"2024-02-12","Pomeriggio","Sicilia",366961,6.00,"Tutti","TV Tradizionale"
4349,435,15,"2024-02-12","Pomeriggio","Toscana",1573663,25.00,"Adulti 25-54","Streaming"
4350,435,15,"2024-02-12","Pomeriggio","Veneto",654722,12.00,"Responsabili Acquisto","Streaming"
4351,436,15,"2024-02-15","Pomeriggio","Calabria",1264602,23.00,"Responsabili Acquisto","Streaming"
4352,436,15,"2024-02-15","Pomeriggio","Campania",1132148,33.00,"Responsabili Acquisto","Streaming"
4353,436,15,"2024-02-15","Pomeriggio","Emilia-Romagna",348955,10.00,"Giovani 15-34","TV Tradizionale"
4354,436,15,"2024-02-15","Pomeriggio","Lazio",1083947,23.00,"Giovani 15-34","Smart TV"
4355,436,15,"2024-02-15","Pomeriggio","Lombardia",493948,5.00,"Tutti","Smart TV"
4356,436,15,"2024-02-15","Pomeriggio","Piemonte",943870,26.00,"Giovani 15-34","TV Tradizionale"
4357,436,15,"2024-02-15","Pomeriggio","Puglia",1107093,12.00,"Responsabili Acquisto","Smart TV"
4358,436,15,"2024-02-15","Pomeriggio","Sicilia",971198,21.00,"Giovani 15-34","TV Tradizionale"
4359,436,15,"2024-02-15","Pomeriggio","Toscana",580397,12.00,"Giovani 15-34","Streaming"
4360,436,15,"2024-02-15","Pomeriggio","Veneto",1614318,32.00,"Giovani 15-34","Streaming"
4361,437,15,"2024-02-18","Pomeriggio","Calabria",1011846,14.00,"Tutti","Streaming"
4362,437,15,"2024-02-18","Pomeriggio","Campania",1731007,14.00,"Adulti 25-54","Streaming"
4363,437,15,"2024-02-18","Pomeriggio","Emilia-Romagna",1990024,15.00,"Responsabili Acquisto","TV Tradizionale"
4364,437,15,"2024-02-18","Pomeriggio","Lazio",1131155,18.00,"Adulti 25-54","Smart TV"
4365,437,15,"2024-02-18","Pomeriggio","Lombardia",51725,27.00,"Responsabili Acquisto","Smart TV"
4366,437,15,"2024-02-18","Pomeriggio","Piemonte",1357629,20.00,"Adulti 25-54","TV Tradizionale"
4367,437,15,"2024-02-18","Pomeriggio","Puglia",839720,27.00,"Adulti 25-54","Smart TV"
4368,437,15,"2024-02-18","Pomeriggio","Sicilia",773058,29.00,"Responsabili Acquisto","TV Tradizionale"
4369,437,15,"2024-02-18","Pomeriggio","Toscana",250073,22.00,"Responsabili Acquisto","Streaming"
4370,437,15,"2024-02-18","Pomeriggio","Veneto",1711074,20.00,"Tutti","Streaming"
4371,438,15,"2024-02-21","Pomeriggio","Calabria",1200316,8.00,"Tutti","Streaming"
4372,438,15,"2024-02-21","Pomeriggio","Campania",687720,6.00,"Giovani 15-34","Streaming"
4373,438,15,"2024-02-21","Pomeriggio","Emilia-Romagna",1684045,8.00,"Tutti","TV Tradizionale"
4374,438,15,"2024-02-21","Pomeriggio","Lazio",1109780,33.00,"Giovani 15-34","Smart TV"
4375,438,15,"2024-02-21","Pomeriggio","Lombardia",669765,26.00,"Adulti 25-54","Smart TV"
4376,438,15,"2024-02-21","Pomeriggio","Piemonte",1002920,30.00,"Tutti","TV Tradizionale"
4377,438,15,"2024-02-21","Pomeriggio","Puglia",132525,30.00,"Tutti","Smart TV"
4378,438,15,"2024-02-21","Pomeriggio","Sicilia",1896500,7.00,"Responsabili Acquisto","TV Tradizionale"
4379,438,15,"2024-02-21","Pomeriggio","Toscana",1234012,17.00,"Giovani 15-34","Streaming"
4380,438,15,"2024-02-21","Pomeriggio","Veneto",1155150,20.00,"Giovani 15-34","Streaming"
4381,439,15,"2024-02-24","Pomeriggio","Calabria",190136,31.00,"Tutti","Streaming"
4382,439,15,"2024-02-24","Pomeriggio","Campania",1279849,6.00,"Adulti 25-54","Streaming"
4383,439,15,"2024-02-24","Pomeriggio","Emilia-Romagna",302579,18.00,"Tutti","TV Tradizionale"
4384,439,15,"2024-02-24","Pomeriggio","Lazio",1899736,17.00,"Giovani 15-34","Smart TV"
4385,439,15,"2024-02-24","Pomeriggio","Lombardia",92636,18.00,"Giovani 15-34","Smart TV"
4386,439,15,"2024-02-24","Pomeriggio","Piemonte",1050168,15.00,"Responsabili Acquisto","TV Tradizionale"
4387,439,15,"2024-02-24","Pomeriggio","Puglia",576841,14.00,"Adulti 25-54","Smart TV"
4388,439,15,"2024-02-24","Pomeriggio","Sicilia",1811913,6.00,"Responsabili Acquisto","TV Tradizionale"
4389,439,15,"2024-02-24","Pomeriggio","Toscana",962675,7.00,"Tutti","Streaming"
4390,439,15,"2024-02-24","Pomeriggio","Veneto",817061,33.00,"Tutti","Streaming"
4391,440,15,"2024-02-27","Pomeriggio","Calabria",866715,17.00,"Responsabili Acquisto","Streaming"
4392,440,15,"2024-02-27","Pomeriggio","Campania",1900839,17.00,"Responsabili Acquisto","Streaming"
4393,440,15,"2024-02-27","Pomeriggio","Emilia-Romagna",1806623,13.00,"Tutti","TV Tradizionale"
4394,440,15,"2024-02-27","Pomeriggio","Lazio",633283,18.00,"Adulti 25-54","Smart TV"
4395,440,15,"2024-02-27","Pomeriggio","Lombardia",59948,9.00,"Responsabili Acquisto","Smart TV"
4396,440,15,"2024-02-27","Pomeriggio","Piemonte",579427,17.00,"Adulti 25-54","TV Tradizionale"
4397,440,15,"2024-02-27","Pomeriggio","Puglia",1005201,34.00,"Responsabili Acquisto","Smart TV"
4398,440,15,"2024-02-27","Pomeriggio","Sicilia",1674804,34.00,"Adulti 25-54","TV Tradizionale"
4399,440,15,"2024-02-27","Pomeriggio","Toscana",1681309,23.00,"Giovani 15-34","Streaming"
4400,440,15,"2024-02-27","Pomeriggio","Veneto",417052,15.00,"Tutti","Streaming"
4401,441,15,"2024-03-01","Pomeriggio","Calabria",1628245,12.00,"Adulti 25-54","Streaming"
4402,441,15,"2024-03-01","Pomeriggio","Campania",1775705,7.00,"Adulti 25-54","Streaming"
4403,441,15,"2024-03-01","Pomeriggio","Emilia-Romagna",691764,32.00,"Tutti","TV Tradizionale"
4404,441,15,"2024-03-01","Pomeriggio","Lazio",1372236,24.00,"Tutti","Smart TV"
4405,441,15,"2024-03-01","Pomeriggio","Lombardia",1254911,19.00,"Adulti 25-54","Smart TV"
4406,441,15,"2024-03-01","Pomeriggio","Piemonte",545750,21.00,"Responsabili Acquisto","TV Tradizionale"
4407,441,15,"2024-03-01","Pomeriggio","Puglia",260522,35.00,"Tutti","Smart TV"
4408,441,15,"2024-03-01","Pomeriggio","Sicilia",604841,35.00,"Responsabili Acquisto","TV Tradizionale"
4409,441,15,"2024-03-01","Pomeriggio","Toscana",1510513,31.00,"Tutti","Streaming"
4410,441,15,"2024-03-01","Pomeriggio","Veneto",1003342,32.00,"Responsabili Acquisto","Streaming"
4411,442,15,"2024-03-04","Pomeriggio","Calabria",1871655,9.00,"Tutti","Streaming"
4412,442,15,"2024-03-04","Pomeriggio","Campania",908792,19.00,"Giovani 15-34","Streaming"
4413,442,15,"2024-03-04","Pomeriggio","Emilia-Romagna",696978,18.00,"Adulti 25-54","TV Tradizionale"
4414,442,15,"2024-03-04","Pomeriggio","Lazio",1666251,33.00,"Responsabili Acquisto","Smart TV"
4415,442,15,"2024-03-04","Pomeriggio","Lombardia",1078455,22.00,"Tutti","Smart TV"
4416,442,15,"2024-03-04","Pomeriggio","Piemonte",492421,15.00,"Adulti 25-54","TV Tradizionale"
4417,442,15,"2024-03-04","Pomeriggio","Puglia",1871859,20.00,"Adulti 25-54","Smart TV"
4418,442,15,"2024-03-04","Pomeriggio","Sicilia",1168489,34.00,"Responsabili Acquisto","TV Tradizionale"
4419,442,15,"2024-03-04","Pomeriggio","Toscana",834364,6.00,"Giovani 15-34","Streaming"
4420,442,15,"2024-03-04","Pomeriggio","Veneto",440460,13.00,"Responsabili Acquisto","Streaming"
4421,443,15,"2024-03-07","Pomeriggio","Calabria",1349197,14.00,"Adulti 25-54","Streaming"
4422,443,15,"2024-03-07","Pomeriggio","Campania",1087260,12.00,"Tutti","Streaming"
4423,443,15,"2024-03-07","Pomeriggio","Emilia-Romagna",1022163,19.00,"Tutti","TV Tradizionale"
4424,443,15,"2024-03-07","Pomeriggio","Lazio",1598536,25.00,"Tutti","Smart TV"
4425,443,15,"2024-03-07","Pomeriggio","Lombardia",220101,35.00,"Giovani 15-34","Smart TV"
4426,443,15,"2024-03-07","Pomeriggio","Piemonte",451576,17.00,"Giovani 15-34","TV Tradizionale"
4427,443,15,"2024-03-07","Pomeriggio","Puglia",475709,25.00,"Adulti 25-54","Smart TV"
4428,443,15,"2024-03-07","Pomeriggio","Sicilia",1263519,19.00,"Responsabili Acquisto","TV Tradizionale"
4429,443,15,"2024-03-07","Pomeriggio","Toscana",552347,8.00,"Tutti","Streaming"
4430,443,15,"2024-03-07","Pomeriggio","Veneto",1903408,16.00,"Responsabili Acquisto","Streaming"
4431,444,15,"2024-03-10","Pomeriggio","Calabria",692191,18.00,"Responsabili Acquisto","Streaming"
4432,444,15,"2024-03-10","Pomeriggio","Campania",1060369,20.00,"Adulti 25-54","Streaming"
4433,444,15,"2024-03-10","Pomeriggio","Emilia-Romagna",1676681,32.00,"Adulti 25-54","TV Tradizionale"
4434,444,15,"2024-03-10","Pomeriggio","Lazio",1508056,32.00,"Tutti","Smart TV"
4435,444,15,"2024-03-10","Pomeriggio","Lombardia",335085,33.00,"Adulti 25-54","Smart TV"
4436,444,15,"2024-03-10","Pomeriggio","Piemonte",1103711,25.00,"Adulti 25-54","TV Tradizionale"
4437,444,15,"2024-03-10","Pomeriggio","Puglia",1060833,19.00,"Responsabili Acquisto","Smart TV"
4438,444,15,"2024-03-10","Pomeriggio","Sicilia",1386575,11.00,"Tutti","TV Tradizionale"
4439,444,15,"2024-03-10","Pomeriggio","Toscana",1300654,22.00,"Responsabili Acquisto","Streaming"
4440,444,15,"2024-03-10","Pomeriggio","Veneto",100196,33.00,"Adulti 25-54","Streaming"
4441,445,15,"2024-03-13","Pomeriggio","Calabria",1248234,33.00,"Responsabili Acquisto","Streaming"
